,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,games_played,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,points_per_game,pp90,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,vapm,web_name,yellow_cards
507,0,0,6,0,0,0,,,0,0,-2,2,10.7,277,41,,,0,4,0.0,0.0,0,Hal,0.3,3,5,0,3.4,325,40,0,7.2,349,37,84,Arm injury - Expected back 21 Nov,2020-10-05T10:00:16.157414Z,53,0,0,2,0,,1.0,3.214285714285714,0,0,Robson-Kanu,0.1,0,,i,18,35,16,229,41,3,6627,40,27253,1282,0.1,0.6,-0.18867924528301888,Robson-Kanu,0
508,0,0,43,,,1,,,-1,1,-2,2,26.7,184,109,,,0,3,1.0,0.5,0,Jake,1.0,6,14,0,9.9,221,101,0,52.0,203,79,512,,,48,1,0,,0,,1.5,1.58203125,0,0,Livermore,0.1,0,,a,18,35,21,207,110,9,3630,421,8989,754,0.2,1.9,-0.10416666666666667,Livermore,2
509,0,0,0,100,0,0,3,,0,0,-2,2,0.0,554,224,,,0,3,0.0,0.0,0,Kamil,0.0,0,0,0,0.0,563,224,0,0.0,559,224,0,,2020-10-20T22:30:19.255186Z,53,0,0,,0,,0.0,0.0,0,0,Grosicki,0.0,0,,a,18,35,0,550,221,0,386,15,6571,285,0.0,0.0,0.0,Grosicki,0
510,0,0,3,100,100,0,1,,0,0,-3,3,0.9,344,170,2,,0,3,0.3,-0.2,1,Matt,0.3,4,1,0,1.5,365,165,0,4.6,355,163,43,,2020-09-14T10:30:13.911211Z,52,0,0,,0,,0.8,6.27906976744186,0,0,Phillips,0.0,0,,a,18,35,10,250,128,3,1497,118,7198,310,0.1,0.6,-0.24038461538461536,Phillips,1
511,0,0,57,,,0,,,0,0,0,0,0.5,353,132,,,0,2,0.3,-0.2,0,Kyle,0.3,4,13,1,13.5,168,54,0,100.2,87,29,360,,,45,0,0,,0,,2.2,2.25,0,0,Bartley,0.2,0,,a,18,35,35,162,41,9,10724,247,11029,1622,0.1,2.0,0.05555555555555555,Bartley,0
512,0,0,35,,,0,,,0,0,-1,1,26.6,185,110,,,0,3,1.0,0.5,0,Romaine,1.0,5,10,0,6.3,278,126,0,33.8,259,103,306,,,49,0,0,,0,,1.8,2.6470588235294117,0,0,Sawyers,0.0,0,,a,18,35,2,315,156,9,888,43,2539,226,0.2,1.8,-0.040816326530612235,Sawyers,0
513,0,0,24,0,100,1,,,0,0,-2,2,0.3,360,136,,,0,2,0.0,1.5,0,Ahmed El-Sayed,2.0,1,0,0,2.0,349,128,0,19.6,302,122,90,Joined Al-Ittihad on loan until the end of the season on 25/10. - Expected back 01 Jul,2020-10-26T10:30:20.323870Z,43,0,0,,0,,6.0,6.0,0,0,Hegazy,0.4,0,,n,18,35,0,372,143,6,11753,1022,68953,10039,0.5,1.4,0.9302325581395349,Hegazi,0
514,0,0,0,,,0,,,0,0,-3,3,0.0,551,61,,,0,4,0.0,-0.5,0,Charlie,0.0,0,0,0,0.0,560,63,0,0.0,556,59,0,,,52,0,0,1,0,,0.0,0.0,0,0,Austin,0.2,0,,a,18,35,0,547,63,0,9345,465,58718,2060,0.0,0.0,0.0,Austin,0
515,0,0,0,0,0,0,,,0,0,-1,1,0.0,529,57,,,0,4,0.0,0.0,0,Kenneth,0.0,0,0,0,0.0,543,59,0,0.0,539,55,0,Joined Millwall on loan until January on 16/10. - Expected back 01 Feb,2020-09-06T03:00:11.234287Z,49,0,0,,0,,0.0,0.0,0,0,Zohore,0.0,0,,n,18,35,0,516,59,0,1726,56,6911,306,0.0,0.0,0.0,Zohore,0
516,0,4,121,,,1,,,0,0,0,0,0.0,471,41,,,0,1,5.7,5.2,5,Sam,5.7,6,14,0,18.0,118,2,0,180.0,15,2,540,,,45,0,0,,0,,3.7,3.666666666666667,0,26,Johnstone,1.0,0,,a,18,35,0,443,38,22,47143,11785,34143,2995,1.3,4.9,0.37037037037037035,Johnstone,0
517,0,3,63,100,100,1,,,0,0,0,0,50.3,120,30,,,0,2,4.0,3.5,4,Conor,4.0,4,6,0,14.2,160,50,0,64.6,165,68,360,,2020-09-06T03:00:11.250855Z,45,0,0,,0,,3.2,3.2499999999999996,0,0,Townsend,0.1,0,,a,18,35,27,187,51,13,5253,2124,3886,615,0.9,2.9,0.2777777777777778,Townsend,0
518,0,0,45,,,0,,,-1,1,-2,2,1.4,331,117,,,0,2,1.0,0.5,2,Oluwasemilogo Adesewo Ibidapo,1.0,5,14,0,5.9,285,99,0,55.4,191,79,450,,,48,0,0,,0,,0.8,0.8,0,0,Ajayi,0.2,0,,a,18,35,2,313,109,4,3843,327,15898,761,0.2,0.8,-0.25,Ajayi,1
519,0,0,0,0,0,0,,,0,0,0,0,0.0,477,189,,,0,3,0.0,0.0,0,Jonathan,0.0,0,0,0,0.0,494,189,0,0.0,490,189,0,Joined Birmingham City on a permanent deal on 28/8,2020-08-28T12:30:11.345089Z,45,0,0,,0,,0.0,0.0,0,0,Leko,0.0,0,,u,18,35,0,451,176,0,857,13,2810,133,0.0,0.0,0.0,Leko,0
520,0,0,14,,,0,,,0,0,-1,1,12.0,262,146,,,0,3,0.7,0.2,1,Kyle,0.7,4,3,0,6.3,279,127,0,12.8,321,140,113,,,49,0,0,,0,,1.0,3.185840707964602,0,0,Edwards,0.0,0,,a,18,35,39,149,82,4,446,28,1664,98,0.1,0.8,-0.2040816326530612,Edwards,0
521,1,1,69,,,1,,,0,0,0,0,60.8,97,22,,,0,2,3.0,2.5,2,Darnell,3.0,5,10,0,18.7,111,30,0,75.6,143,54,428,,,45,0,0,,0,,2.8,2.9439252336448596,0,0,Furlong,0.1,0,,a,18,35,50,112,22,14,6884,1603,6118,921,0.7,3.1,0.17777777777777773,Furlong,1
522,0,0,16,0,0,0,,,0,0,-2,2,0.5,355,172,,,0,3,0.0,0.0,0,Sam,0.3,3,2,0,2.0,352,159,0,20.0,299,124,61,Knee injury - Expected back 28 Nov,2020-10-22T17:00:17.139994Z,48,0,0,,0,,1.0,4.426229508196721,0,0,Field,0.0,0,,i,18,35,0,496,201,3,358,5,1451,173,0.1,0.6,-0.20833333333333334,Field,0
523,0,0,40,,,0,,,0,0,-1,1,11.9,263,81,,,0,2,0.3,-0.2,0,Dara,0.3,4,13,0,10.7,201,69,0,77.2,132,49,360,,,44,0,0,,0,,0.8,0.75,0,0,O'Shea,0.2,0,,a,18,35,18,218,67,3,3474,207,12302,1114,0.1,0.7,-0.28409090909090906,O'Shea,0
524,0,0,3,,,0,,,0,0,-1,1,1.8,322,163,,,0,3,0.0,-0.5,0,Rekeem,0.0,1,2,0,0.4,383,174,0,1.8,378,173,21,,,44,0,0,,0,,1.0,4.285714285714286,0,0,Harper,0.5,0,,a,18,35,0,420,168,1,22335,4072,28928,2679,0.0,0.2,-0.22727272727272727,Harper,0
525,0,0,47,,,1,4,,0,0,0,0,68.5,84,59,,,0,3,2.3,1.8,2,Grady,2.3,6,13,1,23.9,74,44,0,86.4,117,43,475,,,55,0,0,,0,,3.0,3.410526315789474,0,0,Diangana,0.5,0,,a,18,35,84,60,35,18,40424,1144,45058,4745,0.4,3.3,0.18181818181818182,Diangana,0
526,2,0,96,,,1,2,,0,0,0,0,149.6,17,12,1,,0,3,2.3,1.8,2,Matheus,2.3,6,13,1,35.8,35,18,0,119.2,59,20,517,,,60,0,0,,0,,4.0,4.1779497098646035,0,0,Pereira,2.6,0,,a,18,35,89,55,32,24,202579,6680,221898,25930,0.4,4.0,0.3333333333333333,Pereira,0
527,0,0,0,,,0,,,0,0,-1,1,0.0,444,182,,,0,2,0.0,-0.5,0,Cedric,0.0,0,0,0,0.0,466,183,0,0.0,461,183,0,,,44,0,0,,0,,0.0,0.0,0,0,Kipre,0.1,0,,a,18,35,0,413,167,0,371,41,2749,175,0.0,0.0,0.0,Kipre,0
528,0,0,37,100,100,1,,,0,0,0,0,0.5,352,131,,,0,2,2.7,2.2,2,Branislav,2.7,2,1,0,9.3,234,81,0,35.2,252,101,180,,2020-09-18T09:00:14.352799Z,45,0,0,,0,,4.0,4.0,0,0,Ivanovic,0.2,0,,a,18,35,57,102,19,8,11680,3073,4445,681,0.6,1.8,0.4444444444444444,Ivanovic,0
529,0,0,19,100,100,1,,,0,0,0,0,25.4,188,112,,,0,3,1.7,1.2,2,Conor,1.7,2,1,0,6.7,273,124,0,31.0,267,107,180,,2020-09-25T09:00:11.082178Z,55,0,0,,0,,2.5,2.5,0,0,Gallagher,0.0,0,,a,18,35,11,245,126,5,978,164,563,82,0.3,0.9,0.09090909090909091,Gallagher,0
530,0,0,26,,,1,,,0,0,0,0,19.0,218,128,,,0,3,2.0,1.5,2,Filip,2.0,3,2,0,6.2,280,128,0,27.0,277,114,194,,,50,0,0,,0,,2.0,2.783505154639175,0,0,Krovinovic,0.0,0,,a,18,35,17,226,116,6,620,200,240,84,0.4,1.2,0.0,Krovinovic,0
531,0,3,36,,,1,,,0,0,0,0,23.2,202,27,,,0,4,5.5,5.0,9,Karlan,5.5,2,1,1,10.0,219,32,0,39.8,236,27,155,,,60,0,0,,0,,5.5,6.387096774193548,0,0,Grant,0.1,0,,a,18,35,37,159,36,11,3541,2795,487,375,0.9,1.8,0.5833333333333334,Grant,0
532,0,0,14,100,100,0,5,,0,0,-2,2,12.8,258,145,,,0,3,-0.7,-0.7,0,Mark,0.3,3,1,0,2.0,351,158,0,7.0,351,159,70,,2020-09-18T13:30:12.470945Z,48,0,0,1,0,,1.3,5.142857142857142,0,0,Noble,0.7,0,,a,19,21,0,476,191,4,5626,419,105529,5112,0.1,0.8,-0.13888888888888892,Noble,0
533,0,0,3,100,100,0,1,,0,0,-2,2,0.3,364,175,,,0,3,-0.7,-0.7,0,Robert,0.3,1,0,0,0.0,576,230,0,0.0,572,230,1,,2020-09-03T14:30:12.052712Z,58,0,0,,0,,1.0,90.0,0,0,Snodgrass,0.1,0,,a,19,21,0,573,229,1,801,71,6708,396,0.1,0.2,-0.1724137931034483,Snodgrass,0
534,0,0,0,,,0,,,0,0,0,0,0.0,374,5,,,0,1,-1.0,-1.0,0,David,0.0,0,0,0,0.0,396,25,0,0.0,392,25,0,,,40,0,0,,0,,0.0,0.0,0,0,Martin,7.5,0,,a,19,21,0,333,2,0,116261,11899,124943,9476,0.0,0.0,0.0,Martin,0
535,0,0,0,,,0,,,-1,1,-1,1,0.0,420,24,,,0,1,-1.0,-1.0,0,Darren,0.0,0,0,0,0.0,443,44,0,0.0,438,44,0,,,44,0,0,,0,,0.0,0.0,0,0,Randolph,0.2,0,,a,19,21,0,386,21,0,1280,179,5938,491,0.0,0.0,0.0,Randolph,0
536,0,3,104,,,2,,,0,0,0,0,0.0,537,53,,,0,1,4.0,4.0,7,Lukasz,5.0,6,8,0,8.8,240,18,0,87.4,113,18,540,,,50,0,0,,0,,4.0,4.0,0,13,Fabianski,1.5,0,,a,19,21,0,527,52,24,33020,6348,52626,3959,1.0,4.8,0.4,Fabianski,0
537,0,0,87,,,2,,,0,0,-1,1,13.5,249,74,,,0,2,1.7,1.7,2,Angelo,2.7,6,8,0,15.7,137,38,0,111.0,72,22,540,,,49,0,0,,0,,2.7,2.666666666666667,0,0,Ogbonna,0.4,0,,a,19,21,33,166,42,16,10814,1865,15963,1488,0.6,3.3,0.13605442176870744,Ogbonna,1
538,0,0,0,0,0,0,,,0,0,0,0,0.0,461,37,,,0,1,0.0,0.0,0,Roberto,0.0,0,0,0,0.0,482,56,0,0.0,478,56,0,Joined Real Valladolid on a permanent deal on 28/8,2020-08-28T09:00:07.307179Z,45,0,0,,0,,0.0,0.0,0,0,Jimenez Gago,0.0,0,,u,19,21,0,432,34,0,282,17,695,39,0.0,0.0,0.0,Roberto,0
539,0,0,0,0,0,0,,,0,0,-1,1,0.0,523,212,,,0,3,0.0,0.0,0,Jack,0.0,0,0,0,0.0,537,212,0,0.0,533,212,0,"Left the club ""on a permanent basis"" on 5/10",2020-10-05T20:30:12.776224Z,49,0,0,,0,,0.0,0.0,0,0,Wilshere,0.1,0,,u,19,21,0,510,207,0,1011,19,8774,469,0.0,0.0,0.0,Wilshere,0
540,3,5,158,,,2,3,,0,0,0,0,200.0,6,1,1,,1,2,6.3,6.3,2,Aaron,7.3,6,8,0,36.9,33,2,0,168.0,21,3,540,,,50,0,0,,0,,5.2,5.166666666666667,0,0,Cresswell,6.7,0,,a,19,21,1,326,115,31,446775,95147,99787,21226,1.5,6.2,0.6333333333333334,Cresswell,0
541,0,0,7,,,0,4,,0,0,-3,3,17.2,223,131,4,,0,3,-0.3,-0.3,1,Andriy,0.7,4,2,0,5.0,303,140,0,5.4,354,162,81,,,57,0,0,,0,,0.8,3.333333333333333,0,0,Yarmolenko,0.1,0,,a,19,21,29,182,97,3,2717,219,12906,605,0.1,0.5,-0.21929824561403508,Yarmolenko,1
542,0,5,77,0,75,2,,,0,0,-2,2,73.8,72,6,,,0,4,0.0,3.5,8,Michail,5.7,6,8,3,52.1,12,5,0,134.0,42,10,481,Hamstring injury - Unknown return date,2020-10-18T19:00:22.428778Z,63,0,0,2,0,,4.5,5.051975051975052,0,0,Antonio,3.5,0,,i,19,21,314,4,3,27,124685,11958,577540,47863,0.9,4.3,0.39682539682539686,Antonio,1
543,1,0,43,100,100,0,,,0,0,-1,1,109.8,36,7,,,0,2,-1.0,-1.0,0,Ryan,0.0,3,4,0,17.7,120,35,0,60.4,180,75,228,,2020-09-27T21:30:19.867705Z,44,0,0,,0,,1.3,1.5789473684210527,0,0,Fredericks,0.3,0,,a,19,21,6,280,89,4,9173,315,35275,1540,0.0,0.9,-0.15151515151515152,Fredericks,2
544,0,0,19,100,100,0,6,,0,0,-1,1,0.5,356,173,3,,0,3,0.7,0.7,0,Manuel,1.7,1,0,1,4.2,321,147,0,34.4,256,102,13,,2020-09-07T01:00:16.188981Z,64,0,0,3,0,,5.0,34.61538461538462,0,0,Lanzini,0.1,0,,a,19,21,7,277,147,5,5234,1341,4469,1209,0.3,0.8,0.46875,Lanzini,1
545,0,0,8,0,0,0,,,0,0,-3,3,0.4,358,174,,,0,3,0.0,0.0,0,Felipe Anderson,0.0,2,0,0,0.5,382,173,0,2.4,374,170,2,Joined Porto on loan until the end of the season on 6/10. - Expected back 01 Jul,2020-10-07T10:30:13.510025Z,62,0,0,,0,,1.0,90.0,0,0,Pereira Gomes,0.2,0,,n,19,21,2,321,158,2,4601,13,32567,1247,0.0,0.3,-0.16129032258064516,Felipe Anderson,0
546,0,0,35,100,75,0,,,-1,1,-4,4,11.7,269,38,,,0,4,-0.3,-0.2,1,Sébastien,0.7,5,1,1,9.5,232,34,0,36.8,247,30,50,,2020-10-18T19:00:22.456816Z,61,0,0,,0,,1.8,16.2,0,0,Haller,0.3,0,,a,19,21,47,124,32,9,6077,961,32547,1397,0.1,1.5,-0.032786885245901634,Haller,0
547,1,3,98,100,100,2,,,0,0,0,0,97.9,44,9,,,1,2,1.7,1.7,2,Arthur,2.7,5,6,0,22.0,83,15,0,85.0,118,41,448,,2020-10-13T00:00:13.990324Z,45,0,0,,0,,4.2,4.21875,0,0,Masuaku,1.3,0,,a,19,21,37,154,35,21,103620,10427,42412,5657,0.6,4.7,0.48888888888888893,Masuaku,1
548,0,0,82,,,2,,,0,0,-1,1,3.5,304,100,,,0,2,3.7,3.7,1,Fabián,4.7,4,4,1,12.9,175,57,0,100.6,86,28,360,,,44,0,0,,0,,5.0,5.0,0,0,Balbuena,1.0,0,,a,19,21,25,188,52,20,73567,16407,23645,5165,1.1,4.5,0.6818181818181818,Balbuena,1
549,0,0,0,0,0,0,,,0,0,0,0,0.0,570,65,,,0,4,0.0,0.0,0,Jordan,0.0,0,0,0,0.0,573,66,0,0.0,569,62,0,Joined Norwich City on a permanent deal on 24/8,2020-08-24T18:30:13.532593Z,55,0,0,,0,,0.0,0.0,0,0,Hugill,0.0,0,,u,19,21,0,569,66,0,311,27,488,51,0.0,0.0,0.0,Hugill,0
550,0,2,98,,,2,2,,0,0,-2,2,57.9,102,68,2,,1,3,3.0,3.0,2,Jarrod,4.0,6,7,3,35.0,39,21,0,127.2,48,16,502,,,63,0,0,,0,,5.2,5.557768924302789,0,0,Bowen,2.1,0,,a,19,21,164,30,12,31,159248,18491,131372,19766,0.6,4.9,0.5026455026455027,Bowen,0
551,0,0,0,0,0,0,,,0,0,0,0,0.0,571,66,,,0,4,0.0,0.0,0,Albian,0.0,0,0,0,0.0,574,67,0,0.0,570,63,0,Transferred to Celtic,2020-08-15T12:28:02.359786Z,55,0,0,,0,,0.0,0.0,0,0,Ajeti,0.0,0,,u,19,21,0,570,67,0,474,42,578,65,0.0,0.0,0.0,Ajeti,0
552,0,0,95,,,2,,,0,0,-1,1,72.4,76,54,5,,0,3,1.3,1.3,2,Declan,2.3,6,8,0,20.1,100,60,0,98.2,94,34,540,,,49,0,0,,0,,2.3,2.3333333333333335,0,0,Rice,2.8,0,,a,19,21,30,175,93,14,55560,5816,194310,13495,0.5,2.9,0.06802721088435376,Rice,0
553,1,0,40,,,2,,,0,0,-1,1,49.2,123,75,,,0,3,1.0,1.0,2,Tomas,2.0,6,8,0,27.8,57,32,0,59.2,183,70,540,,,49,0,0,,0,,2.7,2.666666666666667,0,0,Soucek,2.7,0,,a,19,21,170,29,11,16,93128,7498,277226,15224,0.4,3.3,0.13605442176870744,Soucek,1
554,3,2,90,,,2,,,0,0,-1,1,75.9,67,49,,,0,3,4.3,4.3,2,Pablo,5.3,6,7,1,26.8,62,36,0,91.2,105,39,499,,,64,0,0,,0,,4.8,5.2304609218436875,0,0,Fornals,0.4,0,,a,19,21,101,50,28,29,28454,4629,16204,4228,0.8,4.5,0.44270833333333326,Fornals,1
555,0,0,25,100,100,0,,,0,0,0,0,1.2,339,122,,,0,2,-1.0,-1.0,0,Issa,0.0,2,4,0,4.3,317,112,0,41.4,229,91,180,,2020-09-22T20:00:14.006404Z,45,0,0,,0,,1.0,1.0,0,0,Diop,0.7,0,,a,19,21,0,462,183,2,8353,400,71138,3460,0.0,0.4,-0.2222222222222222,Diop,0
556,0,0,4,,,0,,,0,0,0,0,1.3,334,119,,,0,2,-1.0,-1.0,0,Ben,0.0,1,0,0,0.5,379,136,0,3.8,362,134,41,,,40,0,0,,0,,1.0,2.1951219512195124,0,0,Johnson,2.1,0,,a,19,21,0,358,131,1,58576,4400,96008,8254,0.0,0.2,-0.25,Johnson,0
557,2,3,60,,,1,,,0,0,0,0,43.3,136,34,,,0,2,4.3,4.3,7,Vladimir,5.3,3,4,0,13.2,171,56,0,66.4,162,65,270,,,45,0,0,,0,,5.3,5.333333333333334,0,0,Coufal,0.4,0,,a,19,21,22,201,56,16,32085,18597,5524,1699,1.2,3.6,0.7407407407407407,Coufal,2
558,0,0,0,,,0,,,0,0,0,0,0.0,466,188,,,0,2,-1.0,-1.0,0,Craig,0.0,0,0,0,0.0,486,188,0,0.0,482,188,0,,,45,0,0,,0,,0.0,0.0,0,0,Dawson,0.0,0,,a,19,21,0,438,175,0,695,115,263,114,0.0,0.0,0.0,Dawson,0
559,0,0,0,,,0,,,0,0,0,0,0.0,583,233,,,0,3,1.1,1.1,0,Saïd,0.0,0,0,0,0.0,585,234,0,0.0,582,234,0,,,60,0,0,,0,,0.0,0.0,0,0,Benrahma,0.1,0,,a,19,21,0,584,233,0,12281,3732,2578,1659,0.0,0.0,0.0,Benrahma,0
560,0,0,0,,,0,,,0,0,-1,1,0.0,418,22,,,0,1,0.5,0.5,0,John,0.0,0,0,0,0.0,441,42,0,0.0,436,42,0,,,44,0,0,,0,,0.0,0.0,0,0,Ruddy,0.3,0,,a,20,39,0,384,19,0,2310,236,8463,691,0.0,0.0,0.0,Ruddy,0
561,0,0,48,,,2,1,,-1,1,-2,2,96.8,45,34,2,,0,3,1.8,1.8,1,João Filipe Iria,1.3,6,6,0,16.1,132,71,0,53.6,199,78,342,,,53,0,0,,0,,1.8,2.894736842105263,0,0,Santos Moutinho,1.6,0,,a,20,39,9,258,133,11,32019,947,140749,12580,0.2,2.1,-0.03144654088050316,Moutinho,1
562,0,0,121,,,3,,,0,0,0,0,0.0,565,63,,,0,1,5.2,5.2,2,Rui Pedro,4.7,6,8,0,12.3,186,10,0,124.6,49,8,540,,,55,0,0,,0,,4.0,4.0,0,16,dos Santos Patrício,7.5,0,,a,20,39,0,565,63,24,259682,10264,186898,22078,0.9,4.4,0.36363636363636365,Patrício,0
563,0,0,0,0,0,0,,,0,0,-1,1,0.0,422,172,,,0,2,0.0,0.0,0,Ryan,0.0,0,0,0,0.0,445,173,0,0.0,440,173,0,Joined Swansea City on a permanent deal on 16/10,2020-10-16T21:30:12.191173Z,44,0,0,,0,,0.0,0.0,0,0,Bennett,0.2,0,,u,20,39,0,388,154,0,3762,29,21918,2095,0.0,0.0,0.0,Bennett,0
564,0,2,112,,,3,,,0,0,0,0,5.6,289,90,,,0,2,5.8,5.8,2,Willy,5.3,6,8,0,12.7,177,58,0,99.4,90,30,540,,,55,0,0,,0,,3.8,3.833333333333333,0,0,Boly,2.6,0,,a,20,39,22,203,58,23,87261,15391,83980,8088,1.0,4.2,0.33333333333333337,Boly,0
565,0,2,105,,,3,,,0,0,0,0,11.8,265,83,,,0,2,5.2,5.2,2,Conor,4.7,6,8,0,10.5,205,70,0,92.2,104,35,540,,,50,0,0,,0,,3.7,3.666666666666667,0,0,Coady,8.8,0,,a,20,39,0,535,205,22,267130,20325,272698,19526,0.9,4.4,0.3333333333333333,Coady,1
566,0,7,119,,,3,,,0,0,0,0,51.0,117,17,,,0,4,6.8,6.8,9,Raúl,6.3,6,8,4,42.1,22,12,0,157.8,25,8,540,,,85,1,0,1,0,,5.5,5.5,0,0,Jiménez,19.2,0,,a,20,39,211,18,12,33,1048195,42068,1026585,78913,0.7,3.9,0.4117647058823529,Jiménez,0
567,0,7,135,,,4,,,1,-1,3,-3,24.8,191,54,3,,1,2,7.8,7.8,7,Romain,7.3,6,7,1,21.0,91,19,1,123.4,50,15,517,,,53,0,0,,0,,6.3,6.615087040618956,0,0,Saïss,22.1,0,,a,20,39,60,98,16,38,1548583,292966,344968,21029,1.4,7.2,0.8176100628930817,Saïss,0
568,0,0,0,0,0,0,,,0,0,-1,1,0.0,561,213,,,0,2,0.0,0.0,0,Jonathan,0.0,0,0,0,0.0,568,213,0,0.0,564,213,0,Knee injury - Unknown return date,2020-08-15T10:00:11.923392Z,54,0,0,,0,,0.0,0.0,0,0,Castro Otto,0.0,0,,i,20,39,0,558,210,0,404,39,2125,104,0.0,0.0,0.0,Jonny,0
569,0,0,0,0,0,0,,,0,0,-1,1,0.0,530,58,,,0,4,0.0,0.0,0,Léo,0.0,0,0,0,0.0,544,60,0,0.0,540,56,0,Joined Grasshopper Club Zurich on loan until the end of next season on 22/9. - Expected back 01 Jul,2020-09-22T15:30:12.331538Z,49,0,0,,0,,0.0,0.0,0,0,Bonatini,0.2,0,,n,20,39,0,518,60,0,8165,154,24649,954,0.0,0.0,0.0,Bonatini,0
570,1,0,61,,,3,,,0,0,-1,1,81.7,58,42,,,0,3,4.2,4.2,2,Leander,3.7,5,2,0,18.6,112,62,0,63.4,169,64,372,,,49,0,0,,0,,3.0,3.629032258064516,0,0,Dendoncker,1.1,0,,a,20,39,41,143,77,15,33188,3050,106381,6396,0.8,3.1,0.2040816326530612,Dendoncker,0
571,0,0,44,,,1,,,-1,1,-2,2,70.5,83,58,,,0,3,1.5,1.5,1,Adama,1.0,6,6,0,15.2,146,77,0,57.8,184,71,296,,,63,0,0,,0,,1.7,3.040540540540541,0,0,Traoré,9.1,0,,a,20,39,23,199,105,10,237433,8025,950483,92152,0.2,1.6,-0.0529100529100529,Traoré,0
572,0,0,59,,,2,4,,-1,1,-2,2,57.4,104,69,1,,0,3,2.5,2.5,3,Rúben Diogo,2.0,6,7,0,20.2,99,59,0,64.6,166,63,374,,,53,0,0,2,0,,1.8,2.6470588235294117,0,0,da Silva Neves,1.6,0,,a,20,39,79,64,37,11,31011,1933,104220,7997,0.4,2.1,-0.03144654088050316,Neves,1
573,0,0,2,,,0,,,0,0,0,0,0.5,351,130,,,0,2,0.5,0.5,0,Oskar,0.0,1,0,0,0.1,389,139,0,0.6,382,139,22,,,40,0,0,,0,,1.0,4.090909090909091,0,0,Buur,2.5,0,,a,20,39,0,348,124,1,152383,4828,131713,12107,0.0,0.2,-0.25,Buur,0
574,2,0,61,100,100,4,3,,0,0,0,0,81.0,59,43,,,0,3,3.5,3.5,3,Daniel,3.0,5,3,0,21.7,86,50,0,71.4,155,59,366,,2020-09-27T18:30:16.944878Z,55,0,0,,0,,4.0,4.918032786885246,0,0,Castelo Podence,3.6,0,,a,20,39,65,89,50,20,561129,12407,342288,36041,0.5,3.6,0.36363636363636365,Podence,0
575,1,6,80,,,2,,,1,-1,2,-2,35.1,153,39,,,1,2,8.2,8.2,2,Max,7.7,3,1,0,11.1,197,66,0,76.0,140,52,270,,,42,0,0,,0,,7.7,7.666666666666666,0,0,Kilman,10.9,0,,a,20,39,0,366,138,23,713398,209273,103826,16454,1.8,5.5,1.3492063492063493,Kilman,0
576,0,0,24,0,0,0,,,-1,1,-3,3,25.3,189,52,,,0,2,0.0,0.0,0,Rúben Gonçalo,0.0,2,7,0,5.7,288,101,0,31.2,266,108,172,Joined Olympiacos on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T16:00:17.052604Z,42,0,0,,0,,0.5,0.5232558139534884,0,0,Silva Nascimento Vinagre,1.7,0,,n,20,39,0,367,139,1,56412,62,574244,25590,0.0,0.2,-0.35714285714285715,Vinagre,0
577,0,0,0,0,0,0,,,0,0,0,0,0.0,485,47,,,0,1,0.0,0.0,0,Matija,0.0,0,0,0,0.0,502,62,0,0.0,498,62,0,Joined Shrewsbury Town on loan until the end of the season on 2/9. - Expected back 01 Jul,2020-10-22T16:00:16.009097Z,45,0,0,,0,,0.0,0.0,0,0,Sarkic,0.1,0,,n,20,39,0,460,45,0,660,33,4444,781,0.0,0.0,0.0,Sarkic,0
578,0,0,0,0,0,0,,,0,0,0,0,0.0,547,220,,,0,3,0.0,0.0,0,Morgan,0.0,0,0,0,0.0,557,220,0,0.0,553,220,0,Joined Swansea City on loan until the end of the season on 25/8. - Expected back 01 Jul,2020-08-25T12:00:07.425510Z,50,0,0,,0,,0.0,0.0,0,0,Gibbs-White,0.0,0,,n,20,39,0,542,217,0,199,15,411,25,0.0,0.0,0.0,Gibbs-White,0
579,1,0,72,,,3,2,,0,0,0,0,159.1,15,10,,,0,3,4.8,4.8,2,Pedro,4.3,6,7,1,38.2,28,13,0,94.6,99,36,493,,,55,0,0,,0,,3.8,4.198782961460446,0,0,Lomba Neto,1.5,0,,a,20,39,127,37,19,23,144052,16413,69158,11137,0.8,4.2,0.33333333333333337,Neto,0
580,0,0,0,0,0,0,,,0,0,-1,1,0.0,453,184,,,0,3,0.0,0.0,0,Bruno André,0.0,0,0,0,0.0,475,184,0,0.0,470,184,0,Joined Famalicao on loan until the end of the season on 8/9. - Expected back 01 Jul,2020-09-17T22:30:12.505114Z,44,0,0,,0,,0.0,0.0,0,0,Cavaco Jordao,0.3,0,,n,20,39,0,423,171,0,11114,953,33640,1931,0.0,0.0,0.0,Jordao,0
